Zipcode,CKD,htn,dm,ed,anemia,INF_HOSP,cvd_hosp,ZIP,STATE,STATECODE,CITY,COUNTY,COUNTYNM,year
53210,0,0,1,1,0,1,0,53210,55,WI,Milwaukee,79,Milwaukee,2011
53213,0,0,0,0,0,0,0,53213,55,WI,Milwaukee,79,Milwaukee,2011
53214,0,0,0,0,0,0,0,53214,55,WI,Milwaukee,79,Milwaukee,2011
53215,0,0,1,1,1,0,0,53215,55,WI,Milwaukee,79,Milwaukee,2011
53218,0,0,0,0,0,0,0,53218,55,WI,Milwaukee,79,Milwaukee,2011
53219,0,0,0,0,0,0,0,53219,55,WI,Milwaukee,79,Milwaukee,2011
53221,0,0,0,4,0,1,0,53221,55,WI,Milwaukee,79,Milwaukee,2011
53222,0,0,0,0,0,0,0,53222,55,WI,Milwaukee,79,Milwaukee,2011
53223,0,0,0,4,0,3,0,53223,55,WI,Milwaukee,79,Milwaukee,2011
53224,0,0,0,1,0,1,0,53224,55,WI,Milwaukee,79,Milwaukee,2011
53225,1,1,1,3,0,1,1,53225,55,WI,Milwaukee,79,Milwaukee,2011
53227,1,1,1,1,0,2,0,53227,55,WI,Milwaukee,79,Milwaukee,2011
53233,0,0,0,0,0,1,0,53233,55,WI,Milwaukee,79,Milwaukee,2011
53278,0,0,0,0,0,0,0,53278,55,WI,Milwaukee,79,Milwaukee,2011
53402,0,0,0,1,0,0,0,53402,55,WI,Racine,101,Racine,2011
53404,1,1,0,1,1,0,0,53404,55,WI,Racine,101,Racine,2011
53405,1,1,1,0,0,0,0,53405,55,WI,Racine,101,Racine,2011
53406,0,0,0,0,0,0,0,53406,55,WI,Racine,101,Racine,2011
53511,0,0,1,0,0,1,0,53511,55,WI,Beloit,105,Rock,2011
53534,0,0,0,1,0,1,0,53534,55,WI,Edgerton,105,Rock,2011
53545,0,0,0,2,0,1,0,53545,55,WI,Janesville,105,Rock,2011
53546,0,1,0,0,0,0,0,53546,55,WI,Janesville,105,Rock,2011
53548,0,1,0,2,0,3,0,53548,55,WI,Janesville,105,Rock,2011
53586,0,0,0,0,0,1,0,53586,55,WI,Shullsburg,65,Lafayette,2011
53589,0,0,0,0,0,0,0,53589,55,WI,Stoughton,25,Dane,2011
53590,0,1,1,2,1,1,0,53590,55,WI,Sun Prairie,25,Dane,2011
53598,0,0,0,0,0,0,0,53598,55,WI,Windsor,25,Dane,2011
53703,0,0,0,0,0,0,0,53703,55,WI,Madison,25,Dane,2011
53704,0,0,1,2,0,1,0,53704,55,WI,Madison,25,Dane,2011
53705,0,0,1,0,0,0,0,53705,55,WI,Madison,25,Dane,2011
53713,0,0,0,1,0,1,0,53713,55,WI,Madison,25,Dane,2011
53714,0,0,0,0,0,0,0,53714,55,WI,Madison,25,Dane,2011
53716,0,0,0,1,0,0,0,53716,55,WI,Madison,25,Dane,2011
53719,0,0,0,0,0,0,0,53719,55,WI,Madison,25,Dane,2011
53725,0,0,0,1,0,1,0,53725,55,WI,Madison,25,Dane,2011
53910,0,0,0,0,0,1,0,53910,55,WI,Adams,1,Adams,2011
53916,0,0,0,0,0,1,0,53916,55,WI,Beaver Dam,27,Dodge,2011
53933,0,0,0,1,0,1,0,53933,55,WI,Fox Lake,27,Dodge,2011
53934,0,0,0,0,0,0,0,53934,55,WI,Friendship,1,Adams,2011
53949,0,1,1,0,0,0,0,53949,55,WI,Montello,77,Marquette,2011
53950,1,0,0,2,0,1,0,53950,55,WI,New Lisbon,57,Juneau,2011
53952,0,0,0,0,0,0,0,53952,55,WI,Oxford,77,Marquette,2011
53959,0,0,0,5,0,3,0,53959,55,WI,Reedsburg,111,Sauk,2011
54016,0,0,0,0,0,0,0,54016,55,WI,Hudson,109,Saint Croix,2011
54022,0,0,0,2,0,0,0,54022,55,WI,River Falls,93,Pierce,2011
54102,0,0,0,0,0,0,0,54102,55,WI,Amberg,75,Marinette,2011
54112,0,0,0,0,0,0,0,54112,55,WI,Coleman,75,Marinette,2011
54114,0,0,0,2,0,1,0,54114,55,WI,Crivitz,75,Marinette,2011
54115,0,0,0,3,0,4,0,54115,55,WI,De Pere,9,Brown,2011
54121,0,1,0,2,0,2,0,54121,55,WI,Florence,37,Florence,2011
54125,1,0,0,1,0,0,0,54125,55,WI,Goodman,75,Marinette,2011
54143,2,4,3,24,2,15,0,54143,55,WI,Marinette,75,Marinette,2011
54151,0,0,2,2,0,1,0,54151,55,WI,Niagara,75,Marinette,2011
54153,0,1,0,2,0,0,0,54153,55,WI,Oconto,83,Oconto,2011
54154,0,0,0,2,0,2,0,54154,55,WI,Oconto Falls,83,Oconto,2011
54156,0,0,0,2,0,1,0,54156,55,WI,Pembine,75,Marinette,2011
54157,0,0,0,1,0,0,0,54157,55,WI,Peshtigo,75,Marinette,2011
54159,0,1,0,1,0,2,0,54159,55,WI,Porterfield,75,Marinette,2011
54161,0,0,0,0,0,1,0,54161,55,WI,Pound,75,Marinette,2011
54166,0,0,0,0,0,0,0,54166,55,WI,Shawano,115,Shawano,2011
54173,0,1,0,2,0,3,0,54173,55,WI,Suamico,9,Brown,2011
54174,0,0,1,0,0,0,0,54174,55,WI,Suring,83,Oconto,2011
54201,0,0,0,1,0,0,0,54201,55,WI,Algoma,61,Kewaunee,2011
54208,0,0,0,2,0,0,0,54208,55,WI,Denmark,9,Brown,2011
54209,0,0,0,0,0,0,0,54209,55,WI,Egg Harbor,29,Door,2011
54220,0,0,0,0,0,1,0,54220,55,WI,Manitowoc,71,Manitowoc,2011
54235,0,0,0,1,0,0,0,54235,55,WI,Sturgeon Bay,29,Door,2011
54241,0,0,0,1,0,0,0,54241,55,WI,Two Rivers,71,Manitowoc,2011
54301,0,0,0,1,0,0,0,54301,55,WI,Green Bay,9,Brown,2011
54302,0,1,0,0,0,1,0,54302,55,WI,Green Bay,9,Brown,2011
54303,0,0,1,9,1,7,0,54303,55,WI,Green Bay,9,Brown,2011
54304,0,0,0,4,0,3,1,54304,55,WI,Green Bay,9,Brown,2011
54307,0,0,0,0,0,1,0,54307,55,WI,Green Bay,9,Brown,2011
54311,0,0,0,1,0,0,0,54311,55,WI,Green Bay,9,Brown,2011
54313,2,2,3,7,3,8,0,54313,55,WI,Green Bay,9,Brown,2011
54401,0,0,0,0,0,2,0,54401,55,WI,Wausau,73,Marathon,2011
54403,0,0,0,0,0,0,1,54403,55,WI,Wausau,73,Marathon,2011
54405,0,0,0,2,0,2,0,54405,55,WI,Abbotsford,19,Clark,2011
54409,0,0,0,0,0,1,0,54409,55,WI,Antigo,67,Langlade,2011
54416,0,0,0,0,0,1,0,54416,55,WI,Bowler,115,Shawano,2011
54426,0,0,1,2,0,1,0,54426,55,WI,Edgar,73,Marathon,2011
54449,0,0,0,2,0,0,0,54449,55,WI,Marshfield,141,Wood,2011
54452,0,0,1,0,0,0,0,54452,55,WI,Merrill,69,Lincoln,2011
54455,0,0,0,0,0,0,0,54455,55,WI,Mosinee,73,Marathon,2011
54467,0,0,0,0,0,0,0,54467,55,WI,Plover,97,Portage,2011
54473,0,0,0,0,0,0,0,54473,55,WI,Rosholt,97,Portage,2011
54476,0,0,0,1,0,1,0,54476,55,WI,Schofield,73,Marathon,2011
54481,0,0,0,1,0,0,0,54481,55,WI,Stevens Point,97,Portage,2011
54487,0,0,0,2,0,1,0,54487,55,WI,Tomahawk,69,Lincoln,2011
54494,0,0,0,1,0,1,0,54494,55,WI,Wisconsin Rapids,141,Wood,2011
54495,0,0,0,0,0,0,0,54495,55,WI,Wisconsin Rapids,141,Wood,2011
54499,0,1,0,1,0,1,0,54499,55,WI,Wittenberg,115,Shawano,2011
54501,0,0,0,4,0,4,1,54501,55,WI,Rhinelander,85,Oneida,2011
54513,0,0,0,0,0,0,0,54513,55,WI,Brantwood,99,Price,2011
54514,0,0,0,1,0,0,0,54514,55,WI,Butternut,3,Ashland,2011
54520,0,0,0,1,0,0,0,54520,55,WI,Crandon,41,Forest,2011
54525,0,0,0,0,0,0,0,54525,55,WI,Gile,51,Iron,2011
54534,0,4,2,9,0,11,0,54534,55,WI,Hurley,51,Iron,2011
54538,0,0,0,1,0,1,0,54538,55,WI,Lac du Flambeau,125,Vilas,2011
54540,0,1,0,3,0,4,0,54540,55,WI,Land O Lakes,125,Vilas,2011
54542,0,1,1,0,0,1,0,54542,55,WI,Long Lake,37,Florence,2011
54548,0,0,0,0,0,0,0,54548,55,WI,Minocqua,85,Oneida,2011
54550,0,0,0,4,0,3,0,54550,55,WI,Montreal,51,Iron,2011
54554,0,0,1,0,0,1,0,54554,55,WI,Phelps,125,Vilas,2011
54559,0,0,0,1,0,0,0,54559,55,WI,Saxon,51,Iron,2011
54562,0,0,1,0,0,1,0,54562,55,WI,Three Lakes,85,Oneida,2011
54568,0,0,0,1,0,2,0,54568,55,WI,Woodruff,85,Oneida,2011
54650,0,0,0,2,0,2,0,54650,55,WI,Onalaska,63,La Crosse,2011
54656,0,0,0,1,0,0,0,54656,55,WI,Sparta,81,Monroe,2011
54666,0,0,0,0,0,0,0,54666,55,WI,Warrens,81,Monroe,2011
54701,0,0,0,0,0,0,0,54701,55,WI,Eau Claire,35,Eau Claire,2011
54703,0,0,0,0,0,0,0,54703,55,WI,Eau Claire,35,Eau Claire,2011
54729,0,0,0,2,0,0,0,54729,55,WI,Chippewa Falls,17,Chippewa,2011
54741,0,1,1,0,0,1,0,54741,55,WI,Fairchild,35,Eau Claire,2011
54806,0,0,0,2,0,1,0,54806,55,WI,Ashland,3,Ashland,2011
54843,0,1,1,1,0,1,0,54843,55,WI,Hayward,113,Sawyer,2011
54874,0,0,1,0,0,0,0,54874,55,WI,South Range,31,Douglas,2011
54880,0,1,1,2,0,2,0,54880,55,WI,Superior,31,Douglas,2011
54901,0,0,1,1,0,2,0,54901,55,WI,Oshkosh,139,Winnebago,2011
54911,0,0,0,3,0,1,0,54911,55,WI,Appleton,87,Outagamie,2011
54913,0,0,0,0,0,0,0,54913,55,WI,Appleton,87,Outagamie,2011
54914,0,0,0,0,0,0,0,54914,55,WI,Appleton,87,Outagamie,2011
54915,0,0,0,0,0,0,0,54915,55,WI,Appleton,87,Outagamie,2011
54921,0,0,0,0,0,0,0,54921,55,WI,Bancroft,97,Portage,2011
54923,0,0,0,0,0,0,0,54923,55,WI,Berlin,47,Green Lake,2011
54930,0,0,0,0,0,0,0,54930,55,WI,Coloma,137,Waushara,2011
54935,0,0,0,3,0,0,0,54935,55,WI,Fond du Lac,39,Fond du Lac,2011
54936,0,0,0,1,0,0,0,54936,55,WI,Fond du Lac,39,Fond du Lac,2011
54942,0,0,0,0,0,0,0,54942,55,WI,Greenville,87,Outagamie,2011
54952,0,0,0,0,0,0,0,54952,55,WI,Menasha,139,Winnebago,2011
54956,0,0,0,4,1,3,0,54956,55,WI,Neenah,139,Winnebago,2011
54963,0,0,0,1,0,0,0,54963,55,WI,Omro,139,Winnebago,2011
54981,0,1,0,3,0,3,0,54981,55,WI,Waupaca,135,Waupaca,2011
54982,0,1,1,2,0,1,0,54982,55,WI,Wautoma,137,Waushara,2011
55041,0,0,0,1,0,0,0,55041,27,MN,Lake City,157,Wabasha,2011
55044,0,0,0,0,0,2,0,55044,27,MN,Lakeville,37,Dakota,2011
55051,0,0,0,1,0,0,0,55051,27,MN,Mora,65,Kanabec,2011
55071,0,1,0,1,0,1,0,55071,27,MN,Saint Paul Park,163,Washington,2011
55082,0,0,0,1,0,0,0,55082,27,MN,Stillwater,163,Washington,2011
55101,0,0,0,1,0,0,0,55101,27,MN,Saint Paul,123,Ramsey,2011
55102,0,1,1,2,0,1,0,55102,27,MN,Saint Paul,123,Ramsey,2011
55103,0,0,0,1,1,0,0,55103,27,MN,Saint Paul,123,Ramsey,2011
55104,0,0,0,1,0,1,0,55104,27,MN,Saint Paul,123,Ramsey,2011
55106,1,1,0,1,7,6,0,55106,27,MN,Saint Paul,123,Ramsey,2011
55108,0,0,0,0,0,0,0,55108,27,MN,Saint Paul,123,Ramsey,2011
55109,1,1,1,4,1,6,0,55109,27,MN,Saint Paul,123,Ramsey,2011
55110,0,0,1,1,0,0,0,55110,27,MN,Saint Paul,123,Ramsey,2011
55112,0,0,0,1,0,0,0,55112,27,MN,Saint Paul,123,Ramsey,2011
55116,0,0,0,0,0,0,0,55116,27,MN,Saint Paul,123,Ramsey,2011
55117,0,0,0,0,0,0,0,55117,27,MN,Saint Paul,123,Ramsey,2011
55119,0,0,1,1,0,0,0,55119,27,MN,Saint Paul,123,Ramsey,2011
55125,0,0,0,1,0,1,0,55125,27,MN,Saint Paul,163,Washington,2011
55130,0,0,1,3,0,2,1,55130,27,MN,Saint Paul,123,Ramsey,2011
55303,0,0,0,0,0,0,0,55303,27,MN,Anoka,3,Anoka,2011
55304,0,0,0,1,0,1,0,55304,27,MN,Andover,3,Anoka,2011
55311,0,0,0,0,0,0,0,55311,27,MN,Maple Grove,53,Hennepin,2011
55337,0,0,0,2,0,2,0,55337,27,MN,Burnsville,37,Dakota,2011
55340,0,0,0,0,0,1,0,55340,27,MN,Hamel,53,Hennepin,2011
55344,0,0,0,0,0,0,0,55344,27,MN,Eden Prairie,53,Hennepin,2011
55346,0,0,0,1,0,1,0,55346,27,MN,Eden Prairie,53,Hennepin,2011
55358,0,0,0,1,0,1,0,55358,27,MN,Maple Lake,171,Wright,2011
55369,0,0,0,0,0,0,0,55369,27,MN,Osseo,53,Hennepin,2011
55378,0,0,0,0,0,0,0,55378,27,MN,Savage,139,Scott,2011
55385,0,0,1,2,0,0,0,55385,27,MN,Stewart,85,McLeod,2011
55387,0,0,0,1,0,0,0,55387,27,MN,Waconia,19,Carver,2011
55403,0,0,0,1,0,0,0,55403,27,MN,Minneapolis,53,Hennepin,2011
55404,0,1,0,1,1,0,0,55404,27,MN,Minneapolis,53,Hennepin,2011
55406,0,0,0,3,0,1,0,55406,27,MN,Minneapolis,53,Hennepin,2011
55407,0,1,0,1,0,1,0,55407,27,MN,Minneapolis,53,Hennepin,2011
55411,0,0,0,0,0,1,0,55411,27,MN,Minneapolis,53,Hennepin,2011
55412,0,0,1,2,1,2,0,55412,27,MN,Minneapolis,53,Hennepin,2011
55413,0,0,0,1,1,2,0,55413,27,MN,Minneapolis,53,Hennepin,2011
55418,0,0,0,0,0,0,0,55418,27,MN,Minneapolis,53,Hennepin,2011
55419,0,0,0,1,0,1,0,55419,27,MN,Minneapolis,53,Hennepin,2011
55421,0,0,0,1,0,0,0,55421,27,MN,Minneapolis,3,Anoka,2011
55422,0,0,0,4,0,2,0,55422,27,MN,Minneapolis,53,Hennepin,2011
55427,0,0,0,0,0,0,0,55427,27,MN,Minneapolis,53,Hennepin,2011
55428,0,0,0,0,0,0,0,55428,27,MN,Minneapolis,53,Hennepin,2011
55429,0,0,0,0,0,0,0,55429,27,MN,Minneapolis,53,Hennepin,2011
55430,0,1,0,1,0,1,0,55430,27,MN,Minneapolis,53,Hennepin,2011
55432,0,0,0,0,0,0,0,55432,27,MN,Minneapolis,3,Anoka,2011
55437,0,0,0,1,0,0,0,55437,27,MN,Minneapolis,53,Hennepin,2011
55438,0,0,0,0,0,0,0,55438,27,MN,Minneapolis,53,Hennepin,2011
55441,0,0,0,0,0,0,0,55441,27,MN,Minneapolis,53,Hennepin,2011
55443,0,0,0,2,0,1,0,55443,27,MN,Minneapolis,53,Hennepin,2011
55446,0,0,0,0,0,0,0,55446,27,MN,Minneapolis,53,Hennepin,2011
55719,0,0,0,0,0,1,0,55719,27,MN,Chisholm,137,Saint Louis,2011
55792,0,0,0,0,0,0,0,55792,27,MN,Virginia,137,Saint Louis,2011
55803,0,0,0,0,0,0,0,55803,27,MN,Duluth,137,Saint Louis,2011
55806,0,0,0,1,0,1,0,55806,27,MN,Duluth,137,Saint Louis,2011
55808,0,0,0,1,0,0,0,55808,27,MN,Duluth,137,Saint Louis,2011
55810,0,0,0,0,0,1,0,55810,27,MN,Duluth,137,Saint Louis,2011
55901,0,0,0,1,0,1,0,55901,27,MN,Rochester,109,Olmsted,2011
55906,0,0,1,1,0,2,0,55906,27,MN,Rochester,109,Olmsted,2011
55912,0,0,0,0,0,0,0,55912,27,MN,Austin,99,Mower,2011
55955,0,0,0,0,0,0,0,55955,27,MN,Mantorville,39,Dodge,2011
56011,0,0,0,1,0,1,0,56011,27,MN,Belle Plaine,139,Scott,2011
56031,1,0,0,1,0,1,0,56031,27,MN,Fairmont,91,Martin,2011
56082,0,0,0,0,0,1,0,56082,27,MN,Saint Peter,103,Nicollet,2011
56129,0,1,0,3,0,1,0,56129,27,MN,Ellsworth,105,Nobles,2011
56187,0,0,0,1,1,0,0,56187,27,MN,Worthington,105,Nobles,2011
56215,0,2,1,2,2,2,0,56215,27,MN,Benson,151,Swift,2011
56219,0,0,0,1,0,1,0,56219,27,MN,Browns Valley,155,Traverse,2011
56277,0,0,0,1,0,0,0,56277,27,MN,Olivia,129,Renville,2011
56284,0,0,0,0,0,1,0,56284,27,MN,Renville,129,Renville,2011
56301,0,0,0,2,1,0,0,56301,27,MN,Saint Cloud,145,Stearns,2011
56303,0,0,0,0,1,0,0,56303,27,MN,Saint Cloud,145,Stearns,2011
56320,0,0,0,0,0,0,0,56320,27,MN,Cold Spring,145,Stearns,2011
56345,0,0,0,4,0,3,0,56345,27,MN,Little Falls,97,Morrison,2011
56377,0,0,0,0,0,0,0,56377,27,MN,Sartell,145,Stearns,2011
56401,0,0,0,1,0,0,0,56401,27,MN,Brainerd,35,Crow Wing,2011
56469,0,1,0,3,0,3,0,56469,27,MN,Palisade,1,Aitkin,2011
56470,0,0,0,1,1,0,0,56470,27,MN,Park Rapids,57,Hubbard,2011
56537,0,0,0,0,0,0,0,56537,27,MN,Fergus Falls,111,Otter Tail,2011
56540,0,0,0,3,0,2,0,56540,27,MN,Fertile,119,Polk,2011
56560,0,0,0,2,1,1,0,56560,27,MN,Moorhead,27,Clay,2011
56627,0,0,1,0,0,0,0,56627,27,MN,Big Falls,71,Koochiching,2011
56644,0,0,0,0,0,0,0,56644,27,MN,Gonvick,29,Clearwater,2011
56651,0,0,0,0,0,1,0,56651,27,MN,Lengby,87,Mahnomen,2011
56726,0,0,0,0,0,0,0,56726,27,MN,Greenbush,135,Roseau,2011
56763,0,0,0,0,0,0,0,56763,27,MN,Warroad,135,Roseau,2011
57036,0,0,0,0,0,0,0,57036,46,SD,Hurley,125,Turner,2011
57046,0,1,0,4,0,3,0,57046,46,SD,Mission Hill,135,Yankton,2011
57069,0,0,1,0,1,1,0,57069,46,SD,Vermillion,27,Clay,2011
57106,0,0,0,0,0,0,0,57106,46,SD,Sioux Falls,99,Minnehaha,2011
57201,0,2,0,0,0,0,0,57201,46,SD,Watertown,29,Codington,2011
57274,0,0,0,2,0,1,0,57274,46,SD,Webster,37,Day,2011
57350,0,0,1,5,0,2,0,57350,46,SD,Huron,5,Beadle,2011
57383,0,0,0,0,0,0,0,57383,46,SD,White Lake,3,Aurora,2011
57701,0,0,0,4,1,3,0,57701,46,SD,Rapid City,103,Pennington,2011
57719,0,0,0,1,0,0,0,57719,46,SD,Box Elder,103,Pennington,2011
57754,0,1,0,2,0,1,0,57754,46,SD,Lead,81,Lawrence,2011
57770,0,0,0,2,0,0,0,57770,46,SD,Pine Ridge,102,Oglala Lakota,2011
57783,0,0,0,0,0,0,0,57783,46,SD,Spearfish,81,Lawrence,2011
58042,0,1,1,0,0,1,0,58042,38,ND,Harwood,17,Cass,2011
58054,0,0,0,0,0,0,0,58054,38,ND,Lisbon,73,Ransom,2011
58072,0,0,0,2,0,0,0,58072,38,ND,Valley City,3,Barnes,2011
58078,0,1,0,2,0,0,0,58078,38,ND,West Fargo,17,Cass,2011
58102,0,0,0,3,0,3,0,58102,38,ND,Fargo,17,Cass,2011
58103,0,0,0,0,0,0,0,58103,38,ND,Fargo,17,Cass,2011
58201,0,0,0,0,0,0,0,58201,38,ND,Grand Forks,35,Grand Forks,2011
58212,0,0,0,0,0,0,0,58212,38,ND,Aneta,63,Nelson,2011
58237,0,0,1,0,1,0,0,58237,38,ND,Grafton,99,Walsh,2011
58368,0,0,0,0,0,0,0,58368,38,ND,Rugby,69,Pierce,2011
58401,0,0,0,1,0,1,0,58401,38,ND,Jamestown,93,Stutsman,2011
58454,0,1,0,0,0,0,0,58454,38,ND,Jud,45,Lamoure,2011
58501,0,0,0,0,0,0,0,58501,38,ND,Bismarck,15,Burleigh,2011
58504,1,0,0,1,0,1,1,58504,38,ND,Bismarck,15,Burleigh,2011
58576,0,1,0,0,0,2,1,58576,38,ND,Underwood,55,McLean,2011
58601,0,0,0,0,0,0,0,58601,38,ND,Dickinson,89,Stark,2011
58630,0,0,0,0,0,0,0,58630,38,ND,Gladstone,89,Stark,2011
58647,0,0,0,1,0,1,0,58647,38,ND,New England,41,Hettinger,2011
58652,0,1,0,1,0,2,0,58652,38,ND,Richardton,89,Stark,2011
58701,0,0,0,6,0,6,0,58701,38,ND,Minot,101,Ward,2011
58702,0,0,0,2,0,1,0,58702,38,ND,Minot,101,Ward,2011
58703,0,0,0,2,1,2,0,58703,38,ND,Minot,101,Ward,2011
58756,0,0,0,1,0,1,0,58756,38,ND,Makoti,101,Ward,2011
58801,0,0,0,1,0,1,0,58801,38,ND,Williston,105,Williams,2011
58802,0,0,0,2,0,2,0,58802,38,ND,Williston,105,Williams,2011
58835,0,0,0,0,0,1,0,58835,38,ND,Arnegard,53,McKenzie,2011
59047,0,0,0,0,0,0,0,59047,30,MT,Livingston,67,Park,2011
59106,0,0,0,4,0,4,0,59106,30,MT,Billings,111,Yellowstone,2011
59218,0,0,0,1,0,0,0,59218,30,MT,Culbertson,85,Roosevelt,2011
59301,0,0,0,1,0,1,0,59301,30,MT,Miles City,17,Custer,2011
59405,0,0,0,0,0,2,0,59405,30,MT,Great Falls,13,Cascade,2011
59701,0,0,0,1,0,1,0,59701,30,MT,Butte,93,Silver Bow,2011
59714,0,0,0,2,0,2,0,59714,30,MT,Belgrade,31,Gallatin,2011
59715,0,0,0,1,0,0,0,59715,30,MT,Bozeman,31,Gallatin,2011
59718,0,0,0,2,0,1,0,59718,30,MT,Bozeman,31,Gallatin,2011
59722,0,0,0,0,0,1,0,59722,30,MT,Deer Lodge,77,Powell,2011
59729,0,0,1,1,0,0,0,59729,30,MT,Ennis,57,Madison,2011
59802,0,0,0,1,0,0,0,59802,30,MT,Missoula,63,Missoula,2011
59829,0,0,0,0,0,0,0,59829,30,MT,Darby,81,Ravalli,2011
59859,0,0,0,1,0,0,0,59859,30,MT,Plains,89,Sanders,2011
59901,0,0,0,3,0,2,0,59901,30,MT,Kalispell,29,Flathead,2011
59912,0,0,0,1,0,0,0,59912,30,MT,Columbia Falls,29,Flathead,2011
59917,0,0,0,1,0,0,0,59917,30,MT,Eureka,53,Lincoln,2011
60004,0,0,0,0,0,0,0,60004,17,IL,Arlington Heights,31,Cook,2011
60005,0,0,0,0,0,0,0,60005,17,IL,Arlington Heights,31,Cook,2011
60014,0,0,0,0,0,0,0,60014,17,IL,Crystal Lake,111,McHenry,2011
60015,0,0,0,0,0,0,0,60015,17,IL,Deerfield,97,Lake,2011
60016,0,1,1,1,0,2,0,60016,17,IL,Des Plaines,31,Cook,2011
60020,0,0,0,0,0,0,0,60020,17,IL,Fox Lake,97,Lake,2011
60022,0,0,0,0,0,0,0,60022,17,IL,Glencoe,31,Cook,2011
60031,0,0,0,1,0,0,0,60031,17,IL,Gurnee,97,Lake,2011
60033,0,0,0,1,0,0,0,60033,17,IL,Harvard,111,McHenry,2011
60035,0,0,0,1,0,0,0,60035,17,IL,Highland Park,97,Lake,2011
60044,0,1,0,0,0,1,0,60044,17,IL,Lake Bluff,97,Lake,2011
60045,0,0,0,0,0,0,0,60045,17,IL,Lake Forest,97,Lake,2011
60046,0,0,0,0,0,0,0,60046,17,IL,Lake Villa,97,Lake,2011
60047,0,0,0,0,0,0,0,60047,17,IL,Lake Zurich,97,Lake,2011
60048,0,0,0,2,0,2,0,60048,17,IL,Libertyville,97,Lake,2011
60051,0,0,0,0,0,0,0,60051,17,IL,McHenry,111,McHenry,2011
60056,1,0,0,1,0,1,0,60056,17,IL,Mount Prospect,31,Cook,2011
60061,0,0,0,0,0,0,0,60061,17,IL,Vernon Hills,97,Lake,2011
60062,0,0,0,1,0,1,0,60062,17,IL,Northbrook,31,Cook,2011
60064,0,0,0,2,0,2,0,60064,17,IL,North Chicago,97,Lake,2011
60068,0,0,0,0,0,0,0,60068,17,IL,Park Ridge,31,Cook,2011
60074,0,0,0,2,0,1,0,60074,17,IL,Palatine,31,Cook,2011
60084,0,0,0,0,0,1,0,60084,17,IL,Wauconda,97,Lake,2011
60085,1,1,1,1,0,0,0,60085,17,IL,Waukegan,97,Lake,2011
60090,0,0,1,0,0,0,0,60090,17,IL,Wheeling,31,Cook,2011
60093,0,0,0,0,0,0,0,60093,17,IL,Winnetka,31,Cook,2011
60099,0,0,0,1,0,0,0,60099,17,IL,Zion,97,Lake,2011
60102,0,0,0,0,0,0,0,60102,17,IL,Algonquin,111,McHenry,2011
60104,0,0,0,1,0,0,0,60104,17,IL,Bellwood,31,Cook,2011
60107,0,0,0,0,0,1,0,60107,17,IL,Streamwood,31,Cook,2011
60110,0,0,0,1,0,3,0,60110,17,IL,Carpentersville,89,Kane,2011
60115,0,0,0,1,0,1,0,60115,17,IL,Dekalb,37,DeKalb,2011
60120,0,0,0,0,0,0,0,60120,17,IL,Elgin,89,Kane,2011
60123,0,1,1,9,0,8,0,60123,17,IL,Elgin,89,Kane,2011
60133,0,0,0,0,0,1,0,60133,17,IL,Hanover Park,31,Cook,2011
60134,0,0,0,0,0,0,0,60134,17,IL,Geneva,89,Kane,2011
60150,0,0,0,0,0,1,0,60150,17,IL,Malta,37,DeKalb,2011
60152,0,0,0,0,0,0,0,60152,17,IL,Marengo,111,McHenry,2011
60153,0,0,0,2,0,1,0,60153,17,IL,Maywood,31,Cook,2011
60154,0,0,0,0,0,1,0,60154,17,IL,Westchester,31,Cook,2011
60155,0,1,0,2,0,1,0,60155,17,IL,Broadview,31,Cook,2011
60156,0,0,0,1,0,0,0,60156,17,IL,Lake in the Hills,111,McHenry,2011
60160,0,1,0,0,0,1,0,60160,17,IL,Melrose Park,31,Cook,2011
60169,0,0,0,1,1,0,0,60169,17,IL,Hoffman Estates,31,Cook,2011
60174,0,1,0,1,0,0,0,60174,17,IL,Saint Charles,89,Kane,2011
60176,0,0,0,0,0,0,0,60176,17,IL,Schiller Park,31,Cook,2011
60177,0,1,0,0,0,0,0,60177,17,IL,South Elgin,89,Kane,2011
60188,0,0,0,1,0,1,0,60188,17,IL,Carol Stream,43,DuPage,2011
60192,0,0,0,0,0,0,0,60192,17,IL,Hoffman Estates,31,Cook,2011
60193,0,0,0,0,0,0,0,60193,17,IL,Schaumburg,31,Cook,2011
60201,1,0,0,0,1,2,1,60201,17,IL,Evanston,31,Cook,2011
60301,0,0,0,0,0,0,0,60301,17,IL,Oak Park,31,Cook,2011
60302,0,0,0,1,0,1,0,60302,17,IL,Oak Park,31,Cook,2011
60305,0,0,0,0,0,0,0,60305,17,IL,River Forest,31,Cook,2011
60402,0,0,0,1,1,2,0,60402,17,IL,Berwyn,31,Cook,2011
60406,0,0,0,2,0,2,0,60406,17,IL,Blue Island,31,Cook,2011
60409,1,0,1,0,0,1,0,60409,17,IL,Calumet City,31,Cook,2011
60411,0,0,1,3,0,2,0,60411,17,IL,Chicago Heights,31,Cook,2011
60417,0,0,0,0,0,1,0,60417,17,IL,Crete,197,Will,2011
60422,0,0,1,0,1,1,0,60422,17,IL,Flossmoor,31,Cook,2011
60426,0,0,2,3,1,3,0,60426,17,IL,Harvey,31,Cook,2011
60428,0,0,0,0,0,0,0,60428,17,IL,Markham,31,Cook,2011
